bond_id,cusip,offering_amt,amount_outstanding,offering_date
2431,26441CCK9,750000000.0,750000000.0,2025-09-08
2432,81762PAK8,750000000.0,750000000.0,2026-05-12
2433,48251WAB0,900000000.0,900000000.0,2025-08-04
2434,50249AAA1,1000000000.0,1000000000.0,2019-09-26
2435,06368MXV1,1000000000.0,1000000000.0,2025-09-15
2436,174610AT2,750000000.0,750000000.0,2020-04-27
2437,776696AJ5,1000000000.0,1000000000.0,2024-08-19
2438,94973VAY3,900000000.0,900000000.0,2012-05-02
2439,341081GM3,750000000.0,750000000.0,2023-02-28
2440,56585AAH5,800000000.0,800000000.0,2014-09-02
2441,120568BF6,800000000.0,800000000.0,2024-09-10
2442,20030NDP3,1500000000.0,1500000000.0,2020-08-11
2443,808513BG9,750000000.0,750000000.0,2020-12-08
2444,209111GP2,900000000.0,900000000.0,2025-11-17
2445,437076CJ9,1000000000.0,1000000000.0,2021-09-07
2446,74949LAF9,750000000.0,750000000.0,2025-03-24
2447,931142EZ2,1000000000.0,1000000000.0,2022-09-06
2448,717081EW9,1250000000.0,1250000000.0,2020-03-25
2449,026874DL8,1000000000.0,1000000000.0,2018-03-19
2450,961214GC1,750000000.0,750000000.0,2025-06-24
2451,20030NAF8,750000000.0,750000000.0,2005-06-06
2452,718172DY2,750000000.0,750000000.0,2025-10-27
2453,694308KK2,750000000.0,750000000.0,2023-03-28
2454,92343VDC5,1500000000.0,926858000.0,2016-07-27
2455,12505BAM2,750000000.0,750000000.0,2026-04-27
2456,60687YDE6,750000000.0,750000000.0,2024-02-20
2457,22822VAW1,1000000000.0,1000000000.0,2021-02-08
2458,655844CP1,750000000.0,750000000.0,2022-06-02
2459,25746UDL0,1000000000.0,1000000000.0,2021-08-10
2460,55261FAY0,750000000.0,750000000.0,2025-06-10
2461,233331BL0,850000000.0,850000000.0,2024-04-29
2462,04352EAA3,355300000.0,873800000.0,2019-10-16
2463,29364WBR8,750000000.0,750000000.0,2026-02-23
2464,05724BAN9,750000000.0,750000000.0,2026-03-05
2465,375558BT9,1500000000.0,1500000000.0,2020-09-23
2466,68389XCH6,1250000000.0,1250000000.0,2022-11-07
2467,29250NAM7,750000000.0,750000000.0,2016-11-21
2468,539830CM9,750000000.0,750000000.0,2025-07-23
2469,449276AF1,1000000000.0,1000000000.0,2024-01-29
2470,316773DP2,1000000000.0,1000000000.0,2026-01-26
2471,219350BF1,750000000.0,750000000.0,2017-11-06
2472,36962G3P7,4000000000.0,853448000.0,2008-01-08
2473,980236AS2,750000000.0,750000000.0,2024-09-05
2474,015271AW9,900000000.0,900000000.0,2021-02-03
2475,458140CC2,900000000.0,900000000.0,2022-08-02
2476,56501RAD8,750000000.0,750000000.0,2016-03-01
2477,110122DZ8,1000000000.0,750000000.0,2023-10-30
2478,125523BK5,968380000.0,968380000.0,2020-06-12
2479,42250PAA1,750000000.0,750000000.0,2019-11-06
2480,52532XAH8,999850000.0,999850000.0,2021-05-20
2481,907818FT0,1000000000.0,1000000000.0,2021-05-17
2482,92343VGL2,1000000000.0,1000000000.0,2021-09-01
2484,694308LB1,800000000.0,800000000.0,2026-02-18
2485,10373QBN9,1500000000.0,1500000000.0,2020-08-05
2486,084659AX9,879965000.0,879965000.0,2021-02-03
2487,036752BF9,800000000.0,800000000.0,2024-10-22
2488,25243YBH1,750000000.0,750000000.0,2022-10-19
2489,125523CS7,800000000.0,800000000.0,2023-02-28
2490,04010LBN2,800000000.0,800000000.0,2026-05-04
2491,539830CE7,750000000.0,750000000.0,2024-01-25
2492,37045VBA7,750000000.0,750000000.0,2025-05-05
2493,444859BR2,750000000.0,750000000.0,2021-07-29
2494,097023CQ6,1250000000.0,1250000000.0,2019-07-29
2495,842400HZ9,900000000.0,900000000.0,2024-01-08
2496,02665WEZ0,750000000.0,750000000.0,2024-01-08
2497,24703TAN6,1000000000.0,1000000000.0,2025-03-26
2498,26442CAH7,750000000.0,750000000.0,2009-11-16
2499,87264ADX0,1000000000.0,1000000000.0,2025-10-06
2500,78017DAQ1,1000000000.0,1000000000.0,2025-10-28
2501,713448DP0,1500000000.0,878317000.0,2016-10-03
2502,94973VBK2,800000000.0,800000000.0,2014-08-07
2503,13607QFE7,1000000000.0,1000000000.0,2025-09-02
2504,29273RBL2,900000000.0,900000000.0,2017-01-11
2505,037833DD9,1000000000.0,1000000000.0,2017-09-05
2506,29364WBQ0,750000000.0,750000000.0,2025-01-02
2507,855244BA6,1250000000.0,1250000000.0,2020-05-04
2508,68233JCU6,750000000.0,750000000.0,2024-12-17
2509,80281LAY1,1000000000.0,1000000000.0,2025-09-15
2510,47233JGT9,1000000000.0,1000000000.0,2021-10-05
2511,24422EXU8,800000000.0,800000000.0,2024-06-06
2512,87264ADW2,800000000.0,800000000.0,2025-10-06
2513,91324PEL2,1000000000.0,1000000000.0,2022-05-17
2514,701094AS3,1000000000.0,1000000000.0,2022-06-06
2515,87264ADN2,900000000.0,900000000.0,2024-09-23
2516,552081AM3,1000000000.0,1000000000.0,2015-02-26
2517,04636NAS2,750000000.0,750000000.0,2026-02-25
2519,682680AV5,450000000.0,1000000000.0,2018-06-19
2520,16412XAJ4,1498912000.0,1498912000.0,2020-09-25
2521,665859AX2,1000000000.0,1000000000.0,2022-10-26
2522,927804GF5,500000000.0,900000000.0,2021-11-15
2523,78081BAM5,1000000000.0,1000000000.0,2021-07-07
2524,87612EBN5,1000000000.0,1000000000.0,2022-01-19
2525,58933YBR5,1000000000.0,1000000000.0,2025-09-02
2526,767201AT3,1250000000.0,1250000000.0,2021-10-28
2527,251526CK3,1500000000.0,925941000.0,2021-05-25
2528,04351LAE0,800000000.0,800000000.0,2025-11-18
2529,92826CAQ5,1750000000.0,1750000000.0,2020-08-10
2530,42809HAC1,750000000.0,750000000.0,2009-12-09
2531,842587DR5,750000000.0,750000000.0,2023-05-15
2533,482480AJ9,750000000.0,750000000.0,2020-02-19
2534,49456BBA8,750000000.0,750000000.0,2024-07-22
2535,694308JT5,450000000.0,1000000000.0,2021-03-08
2536,92343VCM4,5500001000.0,793981000.0,2015-02-11
2537,00287YEB1,750000000.0,750000000.0,2025-02-18
2538,694308KV8,750000000.0,750000000.0,2025-02-24
2539,89114TZJ4,900000000.0,900000000.0,2021-09-07
2540,571748BN1,750000000.0,750000000.0,2020-05-04
2541,171239AG1,1000000000.0,1000000000.0,2020-09-14
2542,05964HAM7,750000000.0,750000000.0,2021-03-23
2543,913017CA5,850000000.0,850000000.0,2015-04-29
2544,12636YAH5,1000000000.0,1000000000.0,2025-10-06
2545,404280AM1,750000000.0,750000000.0,2011-11-14
2546,754730AF6,300000000.0,800000000.0,2016-07-07
2547,13607PHS6,750000000.0,750000000.0,2024-09-04
2549,87612GAB7,750000000.0,750000000.0,2022-03-23
2550,89115KAM2,900000000.0,900000000.0,2026-01-06
2551,636274AF9,750000000.0,750000000.0,2024-01-08
2552,961214EG4,1000000000.0,1000000000.0,2019-07-16
2553,00206RCU4,1500000000.0,806157000.0,2016-01-29
2554,161175BM5,800000000.0,800000000.0,2018-04-03
2555,375558CB7,750000000.0,750000000.0,2024-11-13
2556,458140BL3,750000000.0,750000000.0,2020-03-20
2557,458140BN9,1000000000.0,1000000000.0,2020-03-20
2558,91324PEA6,1000000000.0,1000000000.0,2020-05-13
2559,165167DH7,750000000.0,750000000.0,2024-11-21
2560,58933YBG9,1500000000.0,1500000000.0,2021-12-07
2561,02209SAM5,900000000.0,900000000.0,2012-08-06
2562,478160CG7,1000000000.0,1000000000.0,2017-02-28
2563,87264ACQ6,985000000.0,985000000.0,2022-06-22
2564,49456BAW1,750000000.0,750000000.0,2022-07-25
2566,037833EE6,1500000000.0,1500000000.0,2021-02-01
2567,931142CM3,1500000000.0,803185000.0,2008-04-08
2568,110122DR6,750000000.0,750000000.0,2020-11-09
2569,023608AJ1,800000000.0,800000000.0,2020-03-31
2570,037833DP2,1750000000.0,1750000000.0,2019-09-04
2571,12513GBJ7,1000000000.0,1000000000.0,2021-11-23
2572,58933YBJ3,750000000.0,750000000.0,2023-05-08
2573,78081BAL7,1000000000.0,1000000000.0,2021-07-07
2574,595620AU9,900000000.0,900000000.0,2019-01-07
2575,801060AJ3,1200000000.0,1200000000.0,2025-10-27
2576,532457CT3,750000000.0,750000000.0,2024-08-12
2577,26875PBA8,500000000.0,750000000.0,2025-06-16
2578,472140AD4,749800000.0,749800000.0,2025-12-11
2579,12189LBN0,950000000.0,950000000.0,2025-12-01
2580,74340XCH2,750000000.0,750000000.0,2023-06-26
2581,91324PDV1,1250000000.0,1250000000.0,2019-07-23
2582,824348BJ4,800000000.0,800000000.0,2019-08-12
2583,26078JAE0,1650000000.0,774037000.0,2018-11-14
2584,29379VAW3,750000000.0,750000000.0,2012-02-08
2585,595112BS1,1000000000.0,1000000000.0,2021-10-18
2586,097023CN3,750000000.0,750000000.0,2019-07-29
2587,29379VCA9,1000000000.0,1000000000.0,2020-07-30
2588,91324PDY5,1000000000.0,1000000000.0,2020-05-13
2589,58013MEZ3,750000000.0,750000000.0,2015-12-02
2590,76720AAG1,750000000.0,750000000.0,2012-08-16
2591,036752BB8,750000000.0,750000000.0,2024-10-22
2592,125523DA5,750000000.0,750000000.0,2025-09-03
2593,969457CA6,750000000.0,750000000.0,2022-08-03
2594,883556CM2,1200000000.0,1200000000.0,2021-08-09
2595,278865BN9,850000000.0,850000000.0,2021-12-06
2596,166756BF2,750000000.0,750000000.0,2025-02-24
2597,458140AY6,1000000000.0,1000000000.0,2017-05-08
2598,032095AR2,750000000.0,750000000.0,2024-10-28
2599,595017BL7,1000000000.0,1000000000.0,2024-12-11
2600,037833AT7,1000000000.0,1000000000.0,2014-04-29
2601,149123CH2,800000000.0,800000000.0,2020-04-06
2602,254687FR2,750000000.0,750000000.0,2020-03-19
2603,12189LAU5,800000000.0,800000000.0,2014-08-11
2604,58933YBB0,1250000000.0,1250000000.0,2020-06-16
2605,89157XAD3,750000000.0,750000000.0,2024-09-03
2606,58013MFH2,750000000.0,750000000.0,2018-08-13
2607,00440KAB9,1200000000.0,1200000000.0,2024-10-01
2608,26441CBH7,500000000.0,850000000.0,2020-05-13
2609,718172DT3,750000000.0,750000000.0,2025-04-28
2610,29250NBF1,1000000000.0,1000000000.0,2021-06-24
2611,031162DF4,1000000000.0,1000000000.0,2022-02-17
2612,80282KBM7,1000000000.0,1000000000.0,2024-09-03
2613,17275RBX9,1000000000.0,1000000000.0,2025-02-19
2614,438127AC6,750000000.0,750000000.0,2022-03-03
2615,66989HAW8,750000000.0,750000000.0,2024-09-16
2616,260543DN0,750000000.0,750000000.0,2025-09-03
2617,502431AU3,750000000.0,750000000.0,2024-03-11
2618,68233JCM4,488000000.0,888000000.0,2022-12-14
2619,260543CR2,896300000.0,896300000.0,2019-10-18
2620,037833EZ9,1000000000.0,1000000000.0,2025-05-05
2621,12527GAL7,1000000000.0,1000000000.0,2025-11-20
2622,11135FCF6,800000000.0,800000000.0,2025-01-06
2623,87612EBR6,1150000000.0,1150000000.0,2023-01-17
2624,084659AF8,750000000.0,750000000.0,2014-12-23
2625,69120VAZ4,747000000.0,750000000.0,2024-04-16
2626,12572QAK1,750000000.0,750000000.0,2022-03-01
2627,532457DD7,1000000000.0,1000000000.0,2025-08-18
2628,191216DQ0,750000000.0,750000000.0,2021-04-28
2629,931142EV1,1500000000.0,1500000000.0,2021-09-08
2630,29444UBS4,1000000000.0,1000000000.0,2021-05-03
2631,49456BAT8,750000000.0,1050000000.0,2021-02-08
2632,92556VAE6,1499860000.0,1499860000.0,2021-09-28
2634,969457CR9,750000000.0,750000000.0,2025-06-26
2635,49456BAQ4,750000000.0,750000000.0,2018-02-22
2636,855244AS8,1000000000.0,800000000.0,2018-08-08
2637,035240AT7,2250000000.0,2250000000.0,2020-04-01
2638,80281LAU9,1000000000.0,1000000000.0,2024-09-04
2639,04010LBH5,1000000000.0,1000000000.0,2025-01-02
2640,879360AE5,1100000000.0,1100000000.0,2021-03-08
2641,046353AU2,750000000.0,750000000.0,2018-08-14
2642,775109CJ8,749970000.0,749970000.0,2023-07-27
2643,37940XAR3,750000000.0,750000000.0,2022-08-08
2644,37045VAH3,750000000.0,750000000.0,2014-11-04
2645,31620MBY1,750000000.0,750000000.0,2022-07-06
2646,341081GE1,1200000000.0,1200000000.0,2021-11-16
2647,377372AP2,850000000.0,850000000.0,2025-03-06
2648,00914AAK8,750000000.0,750000000.0,2020-11-17
2649,713448FG8,1000000000.0,1000000000.0,2021-10-06
2650,478160CT9,1250000000.0,1250000000.0,2020-08-20
2651,775109BB6,750000000.0,751675000.0,2014-03-03
2652,958667AA5,1000000000.0,1000000000.0,2020-01-09
2653,370334CL6,750000000.0,750000000.0,2020-03-31
2654,65339KCV0,800000000.0,800000000.0,2024-01-29
2655,60687YCM9,750000000.0,750000000.0,2022-09-07
2656,65339KDJ6,1000000000.0,1000000000.0,2025-01-30
2657,96949LAE5,800000000.0,800000000.0,2018-02-26
2658,65339KDL1,1000000000.0,1000000000.0,2025-01-30
2659,828807DK0,750000000.0,750000000.0,2020-07-06
2660,08576BAB8,799275000.0,799275000.0,2025-01-14
2661,882508CB8,750000000.0,950000000.0,2023-03-07
2662,539439AN9,824033000.0,824033000.0,2016-11-04
2663,03769MAG1,750000000.0,750000000.0,2026-03-25
2664,808513CA1,1000000000.0,1000000000.0,2022-03-01
2665,842400JG9,850000000.0,850000000.0,2025-01-06
2666,03831WAD0,1000000000.0,1000000000.0,2024-11-20
2667,25243YBE8,750000000.0,750000000.0,2020-04-27
2668,74432QAQ8,750000000.0,750000000.0,2006-12-11
2669,25468PDB9,500000000.0,1000000000.0,2014-05-28
2670,031162DY3,750000000.0,750000000.0,2026-02-17
2671,478160CW2,850000000.0,850000000.0,2024-05-13
2672,718172EG0,750000000.0,750000000.0,2026-04-27
2673,20030NCK5,1000000000.0,1000000000.0,2018-02-01
2674,361841AT6,800000000.0,800000000.0,2024-07-30
2675,11120VAJ2,500000000.0,800000000.0,2020-06-08
2676,02344AAK4,750000000.0,750000000.0,2026-03-05
2677,744448CZ2,450000000.0,850000000.0,2024-04-01
2678,210385AR1,800000000.0,800000000.0,2026-01-05
2679,00817YAF5,800000000.0,770902000.0,2006-06-06
2681,294429AT2,1000000000.0,1000000000.0,2021-08-11
2682,29379VCB7,1000000000.0,1000000000.0,2021-09-07
2683,68389XAW5,1000000000.0,1000000000.0,2014-06-30
2684,717081FB4,1000000000.0,1000000000.0,2021-08-16
2685,65339KBM1,1000000000.0,1000000000.0,2019-10-01
2686,299808AH8,1000000000.0,1000000000.0,2020-10-05
2687,052769AH9,1000000000.0,1000000000.0,2021-10-05
2688,907818FW3,850000000.0,850000000.0,2021-09-07
2689,693475BS3,750000000.0,750000000.0,2023-08-15
2690,11135FCZ2,750000000.0,750000000.0,2026-01-06
2691,49177JAS1,750000000.0,750000000.0,2025-05-20
2692,444859BE1,750000000.0,750000000.0,2014-09-16
2694,00108WAU4,750000000.0,750000000.0,2025-09-22
2695,03027XBG4,800000000.0,800000000.0,2020-09-23
2696,06051GJN0,1000000000.0,1000000000.0,2021-03-08
2697,58013MFR0,750000000.0,750000000.0,2020-03-25
2698,94106LBS7,1000000000.0,1000000000.0,2022-04-28
2700,57636QAU8,750000000.0,750000000.0,2021-11-15
2701,009066AE1,800000000.0,800000000.0,2026-03-12
2702,032095AL5,750000000.0,750000000.0,2021-09-07
2703,126408HK2,850000000.0,850000000.0,2018-02-15
2704,713448EU8,1500000000.0,889234000.0,2020-03-17
2705,7591EPAV2,1000000000.0,1000000000.0,2024-09-03
2706,29250NAZ8,1000000000.0,1000000000.0,2019-11-13
2707,760759BC3,800000000.0,800000000.0,2023-03-21
2708,25243YBB4,1000000000.0,1000000000.0,2019-09-30
2709,12189LBD2,750000000.0,750000000.0,2018-07-25
2710,404119DH9,750000000.0,750000000.0,2025-10-27
2711,50249AAD5,1000000000.0,1000000000.0,2020-04-15
2712,606822CR3,750000000.0,750000000.0,2022-09-06
2713,86765BAQ2,800000000.0,800000000.0,2014-11-12
2714,260543DD2,1150000000.0,1150000000.0,2020-08-17
2715,04010LBM4,750000000.0,750000000.0,2026-01-05
2716,63111XAL5,750000000.0,750000000.0,2023-06-22
2717,74949LAD4,750000000.0,750000000.0,2020-05-18
2718,277432AP5,500000000.0,900000000.0,2014-05-06
2719,26441CCE3,750000000.0,750000000.0,2024-06-05
2720,120568BE9,800000000.0,800000000.0,2024-09-10
2721,75513ECK5,955115000.0,955115000.0,2020-11-09
2722,98389BBE9,750000000.0,750000000.0,2025-03-18
2723,72650RBN1,750000000.0,750000000.0,2020-06-08
2724,50247VAB5,750000000.0,750000000.0,2013-07-11
2725,50212YAL8,750000000.0,750000000.0,2025-02-24
2726,62854AAP9,999998000.0,999998000.0,2017-01-03
2727,87612GAU5,750000000.0,750000000.0,2026-02-25
2728,12572QAF2,750000000.0,750000000.0,2013-09-04
2729,893526DJ9,750000000.0,750000000.0,2010-05-26
2730,036752AM5,1000000000.0,1000000000.0,2020-04-30
2731,87406BAB8,750000000.0,750000000.0,2025-06-26
2732,459200LV1,750000000.0,750000000.0,2026-01-29
2733,50077LBJ4,796197000.0,796197000.0,2020-12-18
2734,79466LAM6,1250000000.0,1250000000.0,2021-06-29
2735,690742AP6,800000000.0,800000000.0,2024-05-29
2736,797440BZ6,800000000.0,800000000.0,2020-09-22
2737,04020EAD9,748947000.0,748947000.0,2025-04-24
2738,50249AAM5,750000000.0,750000000.0,2024-02-26
2739,11271LAE2,600000000.0,750000000.0,2020-04-07
2740,09261HCC9,850000000.0,850000000.0,2026-04-22
2741,149123CJ8,1200000000.0,1200000000.0,2020-04-06
2742,09581CAB7,899418000.0,899418000.0,2025-04-01
2743,842400FZ1,800000000.0,800000000.0,2013-09-25
2744,25179MAU7,750000000.0,750000000.0,2015-06-11
2745,14913UAU4,900000000.0,900000000.0,2024-11-12
2746,87612GAQ4,750000000.0,750000000.0,2025-06-04
2747,20030NBT7,1000000000.0,1000000000.0,2016-07-12
2748,03027XBD1,750000000.0,1050000000.0,2020-06-01
2749,654106AE3,1000000000.0,1000000000.0,2015-10-26
2750,025537AX9,850000000.0,850000000.0,2023-02-27
2751,36264FAN1,999943000.0,999943000.0,2022-11-02
2752,91159HJY7,1000000000.0,1000000000.0,2026-01-21
2753,539830BQ1,750000000.0,750000000.0,2020-05-15
2754,67103HAP2,850000000.0,850000000.0,2026-03-05
2755,363576AB5,850000000.0,850000000.0,2021-05-13
2756,49456BAR2,750000000.0,750000000.0,2020-07-27
2757,962166BX1,750000000.0,750000000.0,2019-02-21
2758,63111XAK7,750000000.0,750000000.0,2023-06-22
2759,26441CCA1,750000000.0,750000000.0,2023-09-05
2760,02665WFQ9,750000000.0,750000000.0,2024-09-03
2761,863667BE0,750000000.0,750000000.0,2024-09-04
2762,29379VBZ5,1000000000.0,1000000000.0,2020-01-06
2763,756109DB7,800000000.0,800000000.0,2026-03-30
2764,620076BU2,850000000.0,850000000.0,2021-05-10
2765,754730AK5,850000000.0,850000000.0,2025-09-09
2766,78081BAK9,997012000.0,997012000.0,2021-07-07
2767,00206RKE1,2250000000.0,968594000.0,2020-07-27
2768,03769MAC0,750000000.0,750000000.0,2024-05-16
2769,665772CX5,800000000.0,800000000.0,2023-05-01
2770,03027XBC3,750000000.0,750000000.0,2020-06-01
2771,49177JAR3,750000000.0,750000000.0,2023-10-19
2772,06417XAE1,850000000.0,850000000.0,2022-01-03
2773,539830BY4,750000000.0,750000000.0,2022-10-19
2774,512807AV0,750000000.0,750000000.0,2020-04-30
2775,717081FA6,1250000000.0,1250000000.0,2020-05-18
2776,202795JM3,800000000.0,800000000.0,2018-02-12
2777,718546BA1,1000000000.0,1000000000.0,2021-11-10
2778,857477BP7,850000000.0,850000000.0,2021-02-26
2779,91324PCQ3,1000000000.0,1000000000.0,2015-07-20
2780,816851BJ7,800000000.0,800000000.0,2018-01-09
2781,370334DB7,750000000.0,750000000.0,2024-11-18
2782,74432QCA1,500000000.0,750000000.0,2014-05-12
2783,22822VAY7,750000000.0,750000000.0,2021-06-15
2784,478160CM4,750000000.0,750000000.0,2017-11-08
2785,871829BL0,1250000000.0,1000013000.0,2020-03-30
2786,694308HY6,849800000.0,849800000.0,2018-04-13
2787,44107TAZ9,600000000.0,750000000.0,2020-08-11
2788,16411RAQ2,750000000.0,750000000.0,2026-03-19
2789,89236TMT9,750000000.0,750000000.0,2024-10-07
2790,036752AH6,850000000.0,850000000.0,2018-02-27
2791,46590XAQ9,899885000.0,899950000.0,2023-08-22
2792,91324PCX8,750000000.0,750000000.0,2016-12-15
2793,38152BAQ4,750000000.0,750000000.0,2026-04-21
2794,055451BK3,750000000.0,750000000.0,2025-02-18
2795,26884LAR0,750000000.0,750000000.0,2024-01-17
2796,532457BY3,1000000000.0,1250000000.0,2020-04-24
2797,051473AD8,750000000.0,750000000.0,2026-03-17
2798,59156RBN7,1000000000.0,1000000000.0,2015-03-02
2799,743315AS2,850000000.0,850000000.0,2017-04-03
2800,00130HCM5,800000000.0,800000000.0,2025-03-12
2801,209111FF5,750000000.0,750000000.0,2014-11-19
2802,37045VAY6,1000000000.0,1000000000.0,2022-07-28
2803,48305QAF0,1250000000.0,1250000000.0,2021-06-08
2804,126408HV8,900000000.0,900000000.0,2022-07-21
2805,75513ECL3,1000000000.0,1000000000.0,2021-08-04
2807,29446MAN2,800000000.0,800000000.0,2025-05-27
2808,174610BG9,750000000.0,750000000.0,2024-04-18
2809,172967MD0,2500000000.0,1515851000.0,2018-07-16
2810,459200KV2,750000000.0,750000000.0,2022-07-20
2811,075887CJ6,750000000.0,750000000.0,2020-05-11
2813,91324PCD2,750000000.0,750000000.0,2013-02-25
2814,051473AE6,750000000.0,750000000.0,2026-03-17
2815,49271VAK6,750000000.0,750000000.0,2020-04-07
2816,30231GAY8,750000000.0,750000000.0,2019-08-13
2817,23291KAK1,900000000.0,900000000.0,2019-10-29
2818,341081FQ5,1000000000.0,1000000000.0,2018-02-26
2819,03027XBK5,550000000.0,1050000000.0,2020-11-17
2820,20030NCG4,1499879000.0,1005705000.0,2017-11-16
2821,960386AT7,750000000.0,750000000.0,2025-05-19
2822,037833DZ0,1250000000.0,1250000000.0,2020-08-13
2823,277432AZ3,500000000.0,750000000.0,2024-07-29
2824,925650AE3,750000000.0,750000000.0,2022-04-20
2825,717081DE0,750000000.0,750000000.0,2013-05-28
2826,48305QAG8,1400000000.0,1400000000.0,2021-06-08
2827,31620MBU9,750000000.0,750000000.0,2021-02-23
2828,361841AR0,800000000.0,800000000.0,2021-12-07
2829,539830BS7,850000000.0,850000000.0,2022-04-21
2830,718172BD0,750000000.0,750000000.0,2013-11-04
2831,829932AF9,750000000.0,750000000.0,2025-11-25
2832,59156RBR8,750000000.0,750000000.0,2015-11-09
2833,14149YBR8,750000000.0,750000000.0,2024-11-13
2834,20030NBZ3,850000000.0,850000000.0,2017-08-01
2835,04020EAJ6,750000000.0,750000000.0,2025-04-24
2836,09261HBW6,795949000.0,795949000.0,2025-04-21
2837,913017CJ6,1100000000.0,1100000000.0,2016-10-27
2838,92343VGP3,1000000000.0,1000000000.0,2022-02-16
2839,882508BG8,750000000.0,750000000.0,2019-08-26
2840,89153VAU3,1000000000.0,1000000000.0,2019-07-08
2841,718172AW9,850000000.0,850000000.0,2013-02-26
2842,69349LAS7,750000000.0,750000000.0,2019-10-17
2843,10112RBJ2,850000000.0,850000000.0,2024-08-15
2844,126408HF3,800000000.0,800000000.0,2016-10-13
2845,00846UAN1,850000000.0,850000000.0,2021-03-03
2846,03040WBA2,800000000.0,800000000.0,2022-05-02
2847,913903AW0,796320000.0,796320000.0,2022-12-29
2848,744448DA6,750000000.0,750000000.0,2024-04-01
2849,67077MAU2,750000000.0,750000000.0,2019-03-19
2850,02209SBP7,1000000000.0,1000000000.0,2021-02-01
2851,57636QAL8,1000000000.0,1000000000.0,2019-05-28
2852,437076CG5,1250000000.0,1250000000.0,2021-01-04
2853,747525BJ1,800000000.0,800000000.0,2020-05-06
2854,970648AN1,750000000.0,750000000.0,2024-02-27
2855,50540RAS1,900000000.0,900000000.0,2015-01-21
2856,744320AY8,895778000.0,895778000.0,2018-04-05
2857,03076CAP1,750000000.0,750000000.0,2025-02-25
2858,907818FH6,750000000.0,750000000.0,2020-01-28
2859,609207BB0,750000000.0,750000000.0,2022-03-03
2860,036752AX1,750000000.0,750000000.0,2022-10-26
2861,95040QAJ3,750000000.0,750000000.0,2019-08-08
2862,191216CM0,1000000000.0,1000000000.0,2019-09-04
2863,89236TPH2,750000000.0,750000000.0,2026-01-07
2864,092914AA8,750000000.0,750000000.0,2024-12-02
2865,907818EM6,1044261000.0,1044261000.0,2016-11-21
2866,927804GL2,750000000.0,750000000.0,2023-03-28
2867,594918BL7,3000000000.0,996437000.0,2015-10-29
2868,92857WBU3,1500000000.0,1500000000.0,2019-09-10
2869,52532XAN5,800000000.0,800000000.0,2026-02-19
2870,65473QBG7,750000000.0,750000000.0,2017-09-05
2871,94106LBP3,1000000000.0,1000000000.0,2020-11-05
2872,051473AF3,750000000.0,750000000.0,2026-03-17
2873,444859BX9,750000000.0,750000000.0,2023-02-27
2874,44644MAJ0,900000000.0,900000000.0,2022-11-14
2875,844741BM9,750000000.0,750000000.0,2025-10-27
2876,06051GJM2,1000000000.0,1000000000.0,2020-10-16
2877,126408GY3,800000000.0,800000000.0,2012-10-17
2878,12527GAD5,750000000.0,750000000.0,2013-05-20
2880,231021AT3,850000000.0,850000000.0,2020-08-17
2881,26884ABB8,750000000.0,750000000.0,2014-06-16
2882,12527GAE3,750000000.0,750000000.0,2014-03-06
2884,50077LAB2,2984976000.0,1406740000.0,2016-07-19
2885,573284BB1,750000000.0,750000000.0,2024-10-31
2886,209111GA5,750000000.0,900000000.0,2021-06-03
2887,37045VAQ3,750000000.0,750000000.0,2017-08-02
2888,031162CY4,939919000.0,939919000.0,2021-04-15
2889,30231GBE1,1250000000.0,1250000000.0,2019-08-13
2890,754730AH2,750000000.0,750000000.0,2021-03-18
2891,12189LAN1,800000000.0,800000000.0,2013-03-05
2892,22822VAU5,900000000.0,900000000.0,2020-06-04
2893,961214EL3,750000000.0,750000000.0,2020-01-09
2894,046353AZ1,750000000.0,750000000.0,2021-05-25
2895,70450YAJ2,1000000000.0,1000000000.0,2020-05-11
2896,20030NBQ3,1700000000.0,762234000.0,2015-05-19
2897,21036PBP2,750000000.0,750000000.0,2023-04-27
2898,373334KP5,750000000.0,750000000.0,2021-02-22
2899,74834LBB5,800000000.0,800000000.0,2019-12-09
2900,254709AS7,750000000.0,750000000.0,2022-11-21
2901,26875PAT8,750000000.0,750000000.0,2020-04-08
2902,37045XEZ5,1000000000.0,1000000000.0,2024-09-03
2903,440452AF7,1000000000.0,1000000000.0,2020-06-04
2904,039482AD6,750000000.0,750000000.0,2022-02-23
2905,015271AV1,1000000000.0,1000000000.0,2020-07-29
2907,375558CE1,750000000.0,750000000.0,2024-11-13
2909,75513EAC5,1000000000.0,1000000000.0,2020-05-14
2910,03040WAR6,750000000.0,750000000.0,2017-08-07
2911,171239AJ5,1000000000.0,1000000000.0,2021-11-15
2912,718172CJ6,750000000.0,750000000.0,2019-04-29
2913,89153VAX7,800000000.0,800000000.0,2020-06-24
2914,458140BV1,750000000.0,750000000.0,2021-08-10
2915,49456BAJ0,800000000.0,800000000.0,2015-02-23
2916,723787AR8,1000000000.0,1000000000.0,2021-01-14
2917,244199BK0,850000000.0,850000000.0,2020-03-25
2918,50249AAJ2,1000000000.0,1000000000.0,2020-10-06
2919,74340XBR1,750000000.0,750000000.0,2020-08-06
2920,127387AP3,1000000000.0,1000000000.0,2024-09-04
2921,023608AR3,750000000.0,750000000.0,2025-02-27
2922,48305QAE3,1000000000.0,1000000000.0,2019-10-24
