cusip,window_start,window_end,n_trades,n_capped_trades,total_volume_floor,days_traded,n_customer_trades,n_dealer_trades,median_trade_size
458140BJ8,2025-09-04,2025-12-04,726,0,829961000.0,62,,,200000.0
458140BK5,2025-09-04,2025-12-04,1159,0,800295700.0,64,,,82000.0
458140BL3,2025-09-04,2025-12-04,1075,0,281567000.0,65,,,33000.0
458140BM1,2025-09-04,2025-12-04,692,0,699519000.0,64,,,145500.0
458140BN9,2025-09-04,2025-12-04,260,0,101612000.0,50,,,63500.0
458140BR0,2025-09-04,2025-12-04,2203,0,593278000.0,63,,,29000.0
458140BU3,2025-09-04,2025-12-04,1117,0,252858000.0,63,,,25000.0
458140BV1,2025-09-04,2025-12-04,568,0,530223000.0,59,,,200000.0
458140BW9,2025-09-04,2025-12-04,582,2,1088736000.0,60,,,206000.0
458140BX7,2025-09-04,2025-12-04,497,0,240816000.0,57,,,100000.0
458140BZ2,2025-09-04,2025-12-04,1481,0,138888000.0,65,,,30000.0
458140CA6,2025-09-04,2025-12-04,2849,0,331145000.0,65,,,20000.0
458140CB4,2025-09-04,2025-12-04,1107,0,1334954043.0,64,,,95000.0
458140CC2,2025-09-04,2025-12-04,1173,0,261731000.0,63,,,25000.0
458140CF5,2025-09-04,2025-12-04,2759,0,471938000.0,65,,,20000.0
458140CG3,2025-09-04,2025-12-04,4035,0,889738000.0,65,,,21000.0
458140CH1,2025-09-04,2025-12-04,1921,0,466948460.0,65,,,25000.0
458140CJ7,2025-09-04,2025-12-04,2524,0,1165259000.0,64,,,16000.0
458140CK4,2025-09-04,2025-12-04,2046,0,621185000.0,64,,,25000.0
458140CL2,2025-09-04,2025-12-04,2118,0,411571000.0,63,,,25000.0
458140CM0,2025-09-04,2025-12-04,1205,2,2019484000.0,64,,,260000.0
45866FAH7,2025-09-04,2025-12-04,258,0,64239000.0,53,,,76000.0
45866FAK0,2025-09-04,2025-12-04,1110,0,298019000.0,62,,,25000.0
45866FAL8,2025-09-04,2025-12-04,272,0,139140000.0,55,,,136000.0
45866FAN4,2025-09-04,2025-12-04,1157,0,420287000.0,64,,,48000.0
45866FAP9,2025-09-04,2025-12-04,700,0,382062000.0,63,,,100000.0
45866FAQ7,2025-09-04,2025-12-04,275,0,153293000.0,52,,,200000.0
45866FAW4,2025-09-04,2025-12-04,1113,0,237247000.0,64,,,35000.0
45866FAX2,2025-09-04,2025-12-04,765,0,298227000.0,67,,,90000.0
45866FAY0,2025-09-04,2025-12-04,414,0,145304000.0,62,,,80000.0
45866FBA1,2025-09-04,2025-12-04,950,0,329357000.0,63,,,35000.0
459200HF1,2025-09-04,2025-12-04,1168,0,181507000.0,64,,,25000.0
459200KB6,2025-09-04,2025-12-04,602,0,469323000.0,62,,,200000.0
459200KC4,2025-09-04,2025-12-04,406,0,397633000.0,60,,,200000.0
459200KJ9,2025-09-04,2025-12-04,424,0,399791400.0,60,,,248000.0
459200KL4,2025-09-04,2025-12-04,144,0,63063000.0,45,,,163000.0
459200KU4,2025-09-04,2025-12-04,478,0,305833000.0,62,,,200000.0
459200KV2,2025-09-04,2025-12-04,157,0,55899000.0,49,,,120000.0
459200KY6,2025-09-04,2025-12-04,323,0,157505000.0,56,,,170000.0
459200LG4,2025-09-04,2025-12-04,609,0,432219000.0,61,,,150000.0
459200LH2,2025-09-04,2025-12-04,506,0,278589000.0,57,,,150000.0
459200LK5,2025-09-04,2025-12-04,658,0,1188856000.0,62,,,400000.0
46124HAG1,2025-09-04,2025-12-04,1666,0,234575000.0,63,,,14000.0
46124HAH9,2025-09-04,2025-12-04,599,0,460890000.0,61,,,148000.0
46590XAP1,2025-09-04,2025-12-04,324,0,159417009.0,55,,,100000.0
46590XAQ9,2025-09-04,2025-12-04,727,0,367526000.0,63,,,100000.0
46590XAU0,2025-09-04,2025-12-04,669,0,339308000.0,61,,,58000.0
46590XAX4,2025-09-04,2025-12-04,861,0,733454000.0,63,,,150000.0
46590XAY2,2025-09-04,2025-12-04,712,0,252578000.0,63,,,82000.0
46625HHF0,2025-09-04,2025-12-04,3564,0,250234000.0,65,,,6000.0
46625HHV5,2025-09-04,2025-12-04,1784,0,422845000.0,64,,,25000.0
46625HJB7,2025-09-04,2025-12-04,1133,0,217841000.0,64,,,41000.0
46625HJM3,2025-09-04,2025-12-04,1107,0,113750400.0,65,,,25000.0
46625HJU5,2025-09-04,2025-12-04,1077,0,249439820.0,62,,,35000.0
46625HLL2,2025-09-04,2025-12-04,2986,0,417292000.0,63,,,25000.0
46647PAA4,2025-09-04,2025-12-04,483,0,319189000.0,59,,,105000.0
46647PAJ5,2025-09-04,2025-12-04,1481,0,484337000.0,63,,,20000.0
46647PAK2,2025-09-04,2025-12-04,397,0,161580000.0,61,,,100000.0
46647PAL0,2025-09-04,2025-12-04,353,0,306649000.0,53,,,200000.0
46647PAN6,2025-09-04,2025-12-04,353,0,233388000.0,58,,,179000.0
46647PBE5,2025-09-04,2025-12-04,3789,0,750495000.0,64,,,8000.0
46647PBJ4,2025-09-04,2025-12-04,1585,0,289942000.0,64,,,27000.0
46647PBL9,2025-09-04,2025-12-04,1350,0,384004500.0,63,,,27000.0
46647PBM7,2025-09-04,2025-12-04,438,0,314880000.0,61,,,176000.0
46647PBN5,2025-09-04,2025-12-04,590,0,509669000.0,63,,,250000.0
46647PBU9,2025-09-04,2025-12-04,769,1,806115000.0,64,,,94000.0
46647PBV7,2025-09-04,2025-12-04,568,0,322991000.0,61,,,200000.0
46647PBX3,2025-09-04,2025-12-04,2019,0,1075686000.0,63,,,13000.0
46647PCC8,2025-09-04,2025-12-04,1593,0,499119000.0,64,,,17000.0
46647PCD6,2025-09-04,2025-12-04,837,0,433894200.0,63,,,70000.0
46647PCE4,2025-09-04,2025-12-04,1730,0,620988400.0,63,,,16000.0
46647PCR5,2025-09-04,2025-12-04,1840,0,591620000.0,64,,,10000.0
46647PCU8,2025-09-04,2025-12-04,5960,0,688809000.0,63,,,3000.0
46647PDC7,2025-09-04,2025-12-04,1028,1,532678000.0,63,,,62000.0
46647PDH6,2025-09-04,2025-12-04,5274,0,711980000.0,64,,,10000.0
46647PDR4,2025-09-04,2025-12-04,2700,0,496207000.0,63,,,18000.0
46647PDY9,2025-09-04,2025-12-04,1599,0,779539000.0,63,,,32000.0
46647PEC6,2025-09-04,2025-12-04,3488,0,522763000.0,64,,,5000.0
46647PEH5,2025-09-04,2025-12-04,1482,0,722664600.0,63,,,45000.0
46647PEJ1,2025-09-04,2025-12-04,1826,0,724977000.0,63,,,25000.0
46647PEK8,2025-09-04,2025-12-04,1407,0,999048000.0,63,,,100000.0
46647PEQ5,2025-09-04,2025-12-04,808,0,725772000.0,64,,,125000.0
46647PER3,2025-09-04,2025-12-04,1455,2,1182763000.0,64,,,100000.0
46647PES1,2025-09-04,2025-12-04,1186,0,1432305000.0,63,,,345000.0
46647PEV4,2025-09-04,2025-12-04,2035,1,1050598000.0,64,,,10000.0
46647PEW2,2025-09-04,2025-12-04,1406,0,2180175000.0,65,,,100000.0
46647PEX0,2025-09-04,2025-12-04,2050,4,7400282000.0,64,,,500000.0
46647PEY8,2025-09-04,2025-12-04,2075,0,3711692000.0,65,,,100000.0
46647PFD3,2025-09-04,2025-12-04,1573,1,6981594000.0,36,,,1115000.0
46647PFE1,2025-09-04,2025-12-04,2375,4,12504742000.0,38,,,2000000.0
47214BAD0,2025-09-04,2025-12-04,668,0,434008000.0,62,,,200000.0
47233JBH0,2025-09-04,2025-12-04,2044,0,300750000.0,63,,,30000.0
47233JGT9,2025-09-04,2025-12-04,967,0,265523000.0,63,,,50000.0
47233WEJ4,2025-09-04,2025-12-04,2734,0,1313245000.0,63,,,34500.0
478160AN4,2025-09-04,2025-12-04,557,0,46090000.0,60,,,18000.0
478160BJ2,2025-09-04,2025-12-04,1290,0,163917000.0,64,,,25000.0
478160BU7,2025-09-04,2025-12-04,2589,0,194029000.0,63,,,25000.0
478160BV5,2025-09-04,2025-12-04,1172,0,287825000.0,64,,,39000.0
478160CF9,2025-09-04,2025-12-04,845,0,177660000.0,63,,,30000.0
478160CG7,2025-09-04,2025-12-04,379,0,69798000.0,56,,,50000.0
478160CL6,2025-09-04,2025-12-04,929,0,294480000.0,64,,,70000.0
478160CM4,2025-09-04,2025-12-04,325,0,91471000.0,53,,,50000.0
478160CQ5,2025-09-04,2025-12-04,1528,0,377354000.0,64,,,30000.0
478160CR3,2025-09-04,2025-12-04,599,0,304507000.0,60,,,130000.0
478160CS1,2025-09-04,2025-12-04,696,0,431830000.0,64,,,123000.0
478160CT9,2025-09-04,2025-12-04,835,0,286816500.0,63,,,100000.0
478160CV4,2025-09-04,2025-12-04,1604,0,379880000.0,64,,,25000.0
478160CW2,2025-09-04,2025-12-04,654,0,162906000.0,63,,,35000.0
478160CX0,2025-09-04,2025-12-04,1457,0,501092000.0,66,,,25000.0
478160DJ0,2025-09-04,2025-12-04,1560,0,263256000.0,63,,,20000.0
478160DK7,2025-09-04,2025-12-04,1406,0,369147000.0,63,,,50000.0
478160DL5,2025-09-04,2025-12-04,2569,0,678978000.0,65,,,24000.0
48126BAA1,2025-09-04,2025-12-04,1316,0,154587000.0,63,,,20000.0
482480AJ9,2025-09-04,2025-12-04,388,0,173909000.0,62,,,100000.0
482480AL4,2025-09-04,2025-12-04,4305,0,302745000.0,63,,,7000.0
482480AM2,2025-09-04,2025-12-04,572,0,347838000.0,60,,,200000.0
482480AN0,2025-09-04,2025-12-04,255,0,79655000.0,46,,,100000.0
48251WAB0,2025-09-04,2025-12-04,5322,0,1220771000.0,65,,,25000.0
48305QAD5,2025-09-04,2025-12-04,253,0,161628000.0,53,,,118000.0
48305QAE3,2025-09-04,2025-12-04,167,0,79260000.0,46,,,90000.0
48305QAF0,2025-09-04,2025-12-04,353,0,384581000.0,62,,,110000.0
48305QAG8,2025-09-04,2025-12-04,319,0,142303000.0,59,,,100000.0
49177JAH5,2025-09-04,2025-12-04,1420,0,507054999.0,63,,,28000.0
49177JAK8,2025-09-04,2025-12-04,1531,0,1005199000.0,64,,,39000.0
49177JAM4,2025-09-04,2025-12-04,676,0,413066000.0,63,,,25000.0
49177JAP7,2025-09-04,2025-12-04,729,0,1809759000.0,62,,,817000.0
49177JAR3,2025-09-04,2025-12-04,470,0,637941000.0,59,,,130000.0
49177JAS1,2025-09-04,2025-12-04,1461,0,654447000.0,63,,,47000.0
49271VAJ9,2025-09-04,2025-12-04,870,0,326093000.0,64,,,30000.0
49271VAK6,2025-09-04,2025-12-04,239,0,313675000.0,47,,,250000.0
49271VAQ3,2025-09-04,2025-12-04,1584,0,444828600.0,63,,,25000.0
49271VAR1,2025-09-04,2025-12-04,529,0,698849000.0,59,,,282000.0
49326EEJ8,2025-09-04,2025-12-04,1416,0,137524000.0,63,,,20000.0
49326EEN9,2025-09-04,2025-12-04,694,0,210666000.0,63,,,42500.0
49326EEP4,2025-09-04,2025-12-04,969,0,461151000.0,63,,,36000.0
49327M3H5,2025-09-04,2025-12-04,365,0,289456000.0,55,,,300000.0
49327V2C7,2025-09-04,2025-12-04,364,0,92837000.0,48,,,136000.0
494368CB7,2025-09-04,2025-12-04,1192,0,83678000.0,64,,,7000.0
494550AW6,2025-09-04,2025-12-04,662,0,184703000.0,60,,,41000.0
494550BU9,2025-09-04,2025-12-04,1002,0,89245000.0,63,,,20000.0
494553AE0,2025-09-04,2025-12-04,3926,0,378386000.0,63,,,5000.0
49456BAG6,2025-09-04,2025-12-04,1171,0,118944000.0,63,,,15000.0
49456BAH4,2025-09-04,2025-12-04,1898,0,528990500.0,64,,,20000.0
49456BAJ0,2025-09-04,2025-12-04,485,0,59378000.0,60,,,25000.0
49456BAQ4,2025-09-04,2025-12-04,742,0,89302000.0,63,,,21000.0
49456BAR2,2025-09-04,2025-12-04,5411,0,246993000.0,63,,,3000.0
49456BAT8,2025-09-04,2025-12-04,402,0,232543000.0,60,,,112500.0
49456BAV3,2025-09-04,2025-12-04,885,0,110918200.0,63,,,25000.0
49456BAW1,2025-09-04,2025-12-04,370,0,446234000.0,54,,,200000.0
49456BAX9,2025-09-04,2025-12-04,2623,0,399894000.0,63,,,15000.0
49456BBA8,2025-09-04,2025-12-04,1292,0,517298000.0,62,,,24000.0
49456BBB6,2025-09-04,2025-12-04,12870,0,757558000.0,63,,,4000.0
49456BBC4,2025-09-04,2025-12-04,1231,0,858547000.0,63,,,64000.0
50076QAE6,2025-09-04,2025-12-04,1238,0,432322000.0,64,,,25000.0
50076QAR7,2025-09-04,2025-12-04,883,0,228834000.0,62,,,25000.0
50077LAB2,2025-09-04,2025-12-04,1386,0,1355295000.0,65,,,103000.0
50077LAM8,2025-09-04,2025-12-04,1195,0,1208343000.0,62,,,80000.0
50077LAZ9,2025-09-04,2025-12-04,722,0,605680000.0,62,,,200000.0
50077LBJ4,2025-09-04,2025-12-04,787,0,629051000.0,62,,,100000.0
501044DG3,2025-09-04,2025-12-04,226,0,62045000.0,53,,,97500.0
501044DN8,2025-09-04,2025-12-04,158,0,83404000.0,41,,,100000.0
501044DV0,2025-09-04,2025-12-04,2882,0,965186000.0,64,,,25000.0
501044DW8,2025-09-04,2025-12-04,1314,0,1583328000.0,63,,,165000.0
501044DX6,2025-09-04,2025-12-04,882,0,781814000.0,62,,,137500.0
50212YAL8,2025-09-04,2025-12-04,477,0,116443000.0,61,,,60000.0
502431AQ2,2025-09-04,2025-12-04,1894,0,360636000.0,63,,,20000.0
502431AT6,2025-09-04,2025-12-04,1011,0,193385000.0,63,,,35000.0
502431AU3,2025-09-04,2025-12-04,636,0,366999000.0,62,,,55000.0
50247VAB5,2025-09-04,2025-12-04,644,0,326419000.0,60,,,50000.0
50247VAC3,2025-09-04,2025-12-04,740,0,572501000.0,62,,,230000.0
50249AAA1,2025-09-04,2025-12-04,482,0,257037000.0,58,,,169000.0
50249AAD5,2025-09-04,2025-12-04,536,0,357028000.0,60,,,199000.0
50249AAM5,2025-09-04,2025-12-04,2564,0,1519860000.0,64,,,30000.0
50249AAR4,2025-09-04,2025-12-04,849,0,2633161000.0,17,,,1000000.0
50540RAS1,2025-09-04,2025-12-04,228,0,110997000.0,40,,,100000.0
50540RBB7,2025-09-04,2025-12-04,878,0,259440000.0,63,,,25000.0
512807AT5,2025-09-04,2025-12-04,309,0,205945000.0,56,,,185000.0
512807AV0,2025-09-04,2025-12-04,395,0,137607000.0,58,,,100000.0
512807AW8,2025-09-04,2025-12-04,237,0,121919000.0,55,,,175000.0
52532XAF2,2025-09-04,2025-12-04,740,0,119063000.0,60,,,95000.0
52532XAH8,2025-09-04,2025-12-04,370,0,189998000.0,49,,,153000.0
52532XAJ4,2025-09-04,2025-12-04,500,0,132856000.0,61,,,50000.0
532457BT4,2025-09-04,2025-12-04,279,0,72498000.0,55,,,95000.0
532457BY3,2025-09-04,2025-12-04,478,0,265070000.0,60,,,50000.0
532457BZ0,2025-09-04,2025-12-04,374,0,246699000.0,54,,,199000.0
532457CF3,2025-09-04,2025-12-04,1346,0,284961000.0,64,,,29000.0
532457CG1,2025-09-04,2025-12-04,712,0,320350000.0,65,,,78000.0
532457CH9,2025-09-04,2025-12-04,523,0,119434000.0,63,,,75000.0
532457CL0,2025-09-04,2025-12-04,1610,0,413160000.0,63,,,30000.0
532457CM8,2025-09-04,2025-12-04,786,0,300335000.0,64,,,80000.0
532457CN6,2025-09-04,2025-12-04,826,0,437018000.0,63,,,90000.0
532457CQ9,2025-09-04,2025-12-04,1832,0,158154000.0,63,,,7000.0
532457CR7,2025-09-04,2025-12-04,1983,0,389790000.0,63,,,21000.0
532457CS5,2025-09-04,2025-12-04,880,0,524824000.0,65,,,100000.0
532457CT3,2025-09-04,2025-12-04,670,0,217064000.0,63,,,50000.0
532457CV8,2025-09-04,2025-12-04,1328,0,621206000.0,64,,,30000.0
532457CW6,2025-09-04,2025-12-04,1026,0,357800000.0,63,,,33000.0
532457CX4,2025-09-04,2025-12-04,2118,0,458838000.0,63,,,20000.0
532457CY2,2025-09-04,2025-12-04,657,0,953745000.0,63,,,200000.0
532457CZ9,2025-09-04,2025-12-04,430,0,284158000.0,54,,,200000.0
532457DC9,2025-09-04,2025-12-04,3411,0,1017538000.0,63,,,30000.0
532457DD7,2025-09-04,2025-12-04,1900,0,637556000.0,65,,,40000.0
532457DE5,2025-09-04,2025-12-04,2217,0,2333448000.0,64,,,75000.0
532457DF2,2025-09-04,2025-12-04,1074,0,1981870000.0,63,,,300000.0
532457DG0,2025-09-04,2025-12-04,1038,0,1307475000.0,63,,,300000.0
539439AN9,2025-09-04,2025-12-04,207,0,81900120.0,51,,,200000.0
53944YAE3,2025-09-04,2025-12-04,199,0,170241000.0,46,,,400000.0
53944YAU7,2025-09-04,2025-12-04,352,0,395073000.0,56,,,400000.0
53944YAX1,2025-09-04,2025-12-04,538,0,942612000.0,62,,,300000.0
53944YBD4,2025-09-04,2025-12-04,939,1,4643120000.0,26,,,2000000.0
53944YBE2,2025-09-04,2025-12-04,689,5,3241430000.0,27,,,1934000.0
539830BB4,2025-09-04,2025-12-04,618,0,255165000.0,61,,,100000.0
539830BD0,2025-09-04,2025-12-04,421,0,151536029.0,56,,,60000.0
539830BL2,2025-09-04,2025-12-04,621,0,119647000.0,63,,,50000.0
539830BN8,2025-09-04,2025-12-04,666,0,150464000.0,63,,,72000.0
539830BQ1,2025-09-04,2025-12-04,322,0,207923000.0,57,,,140000.0
539830BR9,2025-09-04,2025-12-04,1502,0,223532000.0,64,,,25000.0
539830BS7,2025-09-04,2025-12-04,317,0,196336000.0,59,,,210000.0
539830BW8,2025-09-04,2025-12-04,2652,0,169166750.0,66,,,12000.0
539830BX6,2025-09-04,2025-12-04,934,0,225614000.0,62,,,50000.0
539830BY4,2025-09-04,2025-12-04,362,0,203941000.0,53,,,150000.0
539830CA5,2025-09-04,2025-12-04,1139,0,109150000.0,64,,,19000.0
539830CB3,2025-09-04,2025-12-04,1193,0,807489000.0,63,,,60000.0
539830CE7,2025-09-04,2025-12-04,796,0,489103000.0,64,,,127000.0
539830CL1,2025-09-04,2025-12-04,1994,0,499448000.0,65,,,31500.0
539830CM9,2025-09-04,2025-12-04,1461,0,991128000.0,63,,,50000.0
548661DN4,2025-09-04,2025-12-04,530,0,279135000.0,62,,,200000.0
548661DQ7,2025-09-04,2025-12-04,423,0,234786000.0,60,,,125000.0
548661DU8,2025-09-04,2025-12-04,2477,0,333726000.0,63,,,15000.0
548661DY0,2025-09-04,2025-12-04,1479,0,627675000.0,63,,,40000.0
548661DZ7,2025-09-04,2025-12-04,499,0,368490000.0,63,,,150000.0
548661EA1,2025-09-04,2025-12-04,2286,0,290438000.0,63,,,11000.0
548661EE3,2025-09-04,2025-12-04,471,0,326288000.0,60,,,150000.0
548661EF0,2025-09-04,2025-12-04,505,0,558226000.0,58,,,119000.0
548661EH6,2025-09-04,2025-12-04,2824,0,430011000.0,64,,,15000.0
548661EJ2,2025-09-04,2025-12-04,728,0,845186000.0,64,,,200000.0
548661EL7,2025-09-04,2025-12-04,2347,0,263716000.0,63,,,20000.0
548661EM5,2025-09-04,2025-12-04,2300,0,1816569000.0,63,,,21000.0
548661EN3,2025-09-04,2025-12-04,579,0,407461000.0,61,,,100000.0
548661EQ6,2025-09-04,2025-12-04,2409,0,322062000.0,63,,,15000.0
548661EV5,2025-09-04,2025-12-04,2735,2,2150155000.0,50,,,35000.0
548661EW3,2025-09-04,2025-12-04,3743,2,2635733000.0,51,,,25000.0
548661EX1,2025-09-04,2025-12-04,2357,4,3590408000.0,50,,,100000.0
552081AM3,2025-09-04,2025-12-04,456,0,191661000.0,60,,,100000.0
55261FAR5,2025-09-04,2025-12-04,650,0,209572000.0,61,,,40000.0
55261FAT1,2025-09-04,2025-12-04,660,0,520950000.0,63,,,26000.0
55261FAV6,2025-09-04,2025-12-04,748,0,775150000.0,63,,,200000.0
55261FAY0,2025-09-04,2025-12-04,458,0,325718000.0,58,,,144500.0
55336VAL4,2025-09-04,2025-12-04,354,0,114714600.0,53,,,100000.0
55336VAM2,2025-09-04,2025-12-04,840,0,291222000.0,63,,,52000.0
55336VAN0,2025-09-04,2025-12-04,338,0,123741000.0,57,,,96000.0
55336VAT7,2025-09-04,2025-12-04,556,0,236056000.0,59,,,100000.0
55336VBQ2,2025-09-04,2025-12-04,1609,0,424099000.0,63,,,27000.0
55336VBT6,2025-09-04,2025-12-04,494,0,319616000.0,62,,,184000.0
55336VBU3,2025-09-04,2025-12-04,1271,0,193317500.0,63,,,30000.0
55336VBV1,2025-09-04,2025-12-04,962,0,208543000.0,63,,,20000.0
55336VBX7,2025-09-04,2025-12-04,1115,0,667355000.0,65,,,54000.0
55336VBY5,2025-09-04,2025-12-04,810,0,231778000.0,61,,,50000.0
55336VBZ2,2025-09-04,2025-12-04,543,0,427201000.0,65,,,200000.0
55336VCA6,2025-09-04,2025-12-04,1052,0,1044604000.0,63,,,105500.0
55336VCB4,2025-09-04,2025-12-04,1275,0,585924000.0,63,,,35000.0
55336VCC2,2025-09-04,2025-12-04,1684,0,2257635000.0,63,,,125000.0
55336VCD0,2025-09-04,2025-12-04,870,0,947340000.0,64,,,200000.0
55354GAR1,2025-09-04,2025-12-04,1069,0,941070000.0,63,,,202000.0
56501RAD8,2025-09-04,2025-12-04,587,0,119134000.0,61,,,30000.0
56501RAN6,2025-09-04,2025-12-04,286,0,113041000.0,51,,,100000.0
56501RAX4,2025-09-04,2025-12-04,397,0,1537959000.0,3,,,1500000.0
56585AAF9,2025-09-04,2025-12-04,643,0,100451000.0,62,,,25000.0
56585AAH5,2025-09-04,2025-12-04,510,0,159160000.0,62,,,60000.0
56585ABK7,2025-09-04,2025-12-04,1918,0,385093000.0,63,,,15000.0
56585ABL5,2025-09-04,2025-12-04,3043,0,528027000.0,63,,,20000.0
571748BJ0,2025-09-04,2025-12-04,222,0,101718400.0,58,,,100000.0
571748BN1,2025-09-04,2025-12-04,1064,0,264646000.0,63,,,25000.0
571748BV3,2025-09-04,2025-12-04,852,0,178922000.0,63,,,7000.0
571748CA8,2025-09-04,2025-12-04,1275,0,262014000.0,63,,,25000.0
571748CB6,2025-09-04,2025-12-04,2643,0,463366000.0,63,,,25000.0
571748CC4,2025-09-04,2025-12-04,3479,0,1032913000.0,65,,,15000.0
571748CD2,2025-09-04,2025-12-04,741,0,594821000.0,63,,,200000.0
571903BE2,2025-09-04,2025-12-04,1891,0,213374000.0,65,,,16000.0
571903BF9,2025-09-04,2025-12-04,1715,0,213501000.0,65,,,20000.0
571903BG7,2025-09-04,2025-12-04,982,0,353891000.0,65,,,41000.0
571903BQ5,2025-09-04,2025-12-04,1375,0,191739000.0,64,,,26000.0
571903BS1,2025-09-04,2025-12-04,1267,0,360464000.0,64,,,30000.0
571903BU6,2025-09-04,2025-12-04,2125,0,1060179000.0,63,,,35000.0
573284AW6,2025-09-04,2025-12-04,538,0,176338000.0,62,,,51500.0
573284AX4,2025-09-04,2025-12-04,257,0,77630000.0,56,,,90000.0
573284BA3,2025-09-04,2025-12-04,803,0,203513000.0,63,,,25000.0
573284BB1,2025-09-04,2025-12-04,394,0,196693000.0,56,,,100000.0
573874AJ3,2025-09-04,2025-12-04,540,0,184456000.0,63,,,88500.0
575718AA9,2025-09-04,2025-12-04,799,0,111682000.0,60,,,13000.0
575718AK7,2025-09-04,2025-12-04,603,0,161316000.0,63,,,25000.0
57636QAL8,2025-09-04,2025-12-04,210,0,73352000.0,49,,,114000.0
57636QAP9,2025-09-04,2025-12-04,1785,0,247985668.0,63,,,22000.0
57636QAQ7,2025-09-04,2025-12-04,427,0,232942000.0,57,,,200000.0
57636QAU8,2025-09-04,2025-12-04,751,0,188344000.0,63,,,35000.0
57636QAX2,2025-09-04,2025-12-04,1332,0,173991000.0,63,,,25000.0
57636QAZ7,2025-09-04,2025-12-04,1016,0,171703000.0,63,,,25000.0
57636QBB9,2025-09-04,2025-12-04,2056,0,427083000.0,65,,,30000.0
57636QBC7,2025-09-04,2025-12-04,1982,0,439792000.0,64,,,25000.0
58013MEC4,2025-09-04,2025-12-04,1303,0,182702000.0,64,,,15000.0
58013MEF7,2025-09-04,2025-12-04,522,0,99544000.0,61,,,25000.0
58013MEZ3,2025-09-04,2025-12-04,2427,0,427609000.0,67,,,27000.0
58013MFA7,2025-09-04,2025-12-04,1658,0,329056000.0,65,,,25000.0
58013MFC3,2025-09-04,2025-12-04,404,0,97804000.0,60,,,100000.0
58013MFH2,2025-09-04,2025-12-04,178,0,34645000.0,45,,,100000.0
58013MFJ8,2025-09-04,2025-12-04,6323,0,221915000.0,65,,,2000.0
58013MFK5,2025-09-04,2025-12-04,710,0,357867000.0,64,,,106500.0
58013MFM1,2025-09-04,2025-12-04,1097,0,287633000.0,63,,,40000.0
58013MFQ2,2025-09-04,2025-12-04,2506,0,480846000.0,65,,,16000.0
58013MFR0,2025-09-04,2025-12-04,504,0,248978000.0,59,,,40000.0
58013MFS8,2025-09-04,2025-12-04,2757,0,257578500.0,65,,,12000.0
58013MFT6,2025-09-04,2025-12-04,723,0,135319000.0,64,,,50000.0
58013MFW9,2025-09-04,2025-12-04,970,0,374051000.0,65,,,50000.0
58013MGA6,2025-09-04,2025-12-04,1386,1,522948000.0,63,,,41500.0
58013MGC2,2025-09-04,2025-12-04,3280,0,1230748000.0,64,,,25000.0
585055BT2,2025-09-04,2025-12-04,1440,0,264195000.0,64,,,25000.0
585055BU9,2025-09-04,2025-12-04,287,0,134091350.0,57,,,100000.0
58507LBC2,2025-09-04,2025-12-04,709,0,259201000.0,63,,,39000.0
58933YAJ4,2025-09-04,2025-12-04,441,0,207787000.0,59,,,100000.0
58933YAT2,2025-09-04,2025-12-04,460,0,315882000.0,58,,,200000.0
58933YAV7,2025-09-04,2025-12-04,508,0,184163000.0,62,,,72500.0
58933YAW5,2025-09-04,2025-12-04,328,0,155744000.0,54,,,100000.0
58933YAZ8,2025-09-04,2025-12-04,1094,0,612683000.0,64,,,50000.0
58933YBA2,2025-09-04,2025-12-04,586,0,335241400.0,62,,,200000.0
58933YBB0,2025-09-04,2025-12-04,195,0,119819000.0,48,,,100000.0
58933YBE4,2025-09-04,2025-12-04,1942,0,542254000.0,64,,,30000.0
58933YBF1,2025-09-04,2025-12-04,523,0,301925000.0,61,,,160000.0
58933YBG9,2025-09-04,2025-12-04,736,0,335923000.0,60,,,110000.0
58933YBJ3,2025-09-04,2025-12-04,1111,0,318613000.0,63,,,30000.0
58933YBK0,2025-09-04,2025-12-04,1481,0,388963000.0,64,,,30000.0
58933YBL8,2025-09-04,2025-12-04,842,0,313021000.0,64,,,50000.0
58933YBM6,2025-09-04,2025-12-04,719,0,498809000.0,61,,,100000.0
58933YBN4,2025-09-04,2025-12-04,652,0,607379000.0,62,,,240000.0
58933YBQ7,2025-09-04,2025-12-04,1645,0,898963000.0,63,,,45000.0
58933YBR5,2025-09-04,2025-12-04,1777,0,760725000.0,63,,,40000.0
58933YBS3,2025-09-04,2025-12-04,2323,0,3028435000.0,64,,,100000.0
58933YBT1,2025-09-04,2025-12-04,1427,0,3692440000.0,63,,,750000.0
58933YBX2,2025-09-04,2025-12-04,569,1,1705577000.0,4,,,1000000.0
58933YBY0,2025-09-04,2025-12-04,1728,1,2639870000.0,4,,,32000.0
58933YBZ7,2025-09-04,2025-12-04,797,1,3464305000.0,4,,,2000000.0
58933YCA1,2025-09-04,2025-12-04,519,1,1627190000.0,4,,,1000000.0
58933YCB9,2025-09-04,2025-12-04,663,0,3294406000.0,4,,,2000000.0
58933YCC7,2025-09-04,2025-12-04,559,0,2385819000.0,4,,,2000000.0
59022CAJ2,2025-09-04,2025-12-04,618,0,208112200.0,62,,,200000.0
59023VAA8,2025-09-04,2025-12-04,681,0,368538000.0,56,,,200000.0
